entry_type,addr,bank,status,canonical_addr,canonical_bank
extra_func,AD8D,5,AUTO_DISCOVERED,,
extra_func,B0D8,5,AUTO_DISCOVERED,,
extra_func,9E06,5,AUTO_DISCOVERED,,
extra_func,9920,5,AUTO_DISCOVERED,,
extra_func,9499,5,AUTO_DISCOVERED,,
extra_func,ADCE,5,AUTO_DISCOVERED,,
extra_func,B0AD,5,AUTO_DISCOVERED,,
extra_func,AD33,5,AUTO_DISCOVERED,,
extra_func,99D0,5,AUTO_DISCOVERED,,
extra_func,A97F,5,AUTO_DISCOVERED,,
extra_func,B1A3,5,AUTO_DISCOVERED,,
extra_func,ACBD,5,AUTO_DISCOVERED,,
extra_func,AD9D,5,AUTO_DISCOVERED,,
extra_func,AD72,5,AUTO_DISCOVERED,,
extra_func,B929,5,AUTO_DISCOVERED,,
extra_func,B2A8,5,AUTO_DISCOVERED,,
extra_func,B218,5,AUTO_DISCOVERED,,
extra_func,A01F,5,AUTO_DISCOVERED,,
extra_func,ADEE,5,AUTO_DISCOVERED,,
extra_func,B102,5,AUTO_DISCOVERED,,
extra_func,AD13,5,AUTO_DISCOVERED,,
extra_func,ADB7,5,AUTO_DISCOVERED,,
extra_func,8F08,5,AUTO_DISCOVERED,,
extra_func,B02A,5,AUTO_DISCOVERED,,
extra_func,A98F,5,AUTO_DISCOVERED,,
extra_func,9805,5,AUTO_DISCOVERED,,
extra_func,A820,5,AUTO_DISCOVERED,,
extra_func,AD46,5,AUTO_DISCOVERED,,
extra_func,A0C9,5,AUTO_DISCOVERED,,
extra_func,B807,5,AUTO_DISCOVERED,,
extra_func,AA98,5,AUTO_DISCOVERED,,
extra_func,AD07,5,AUTO_DISCOVERED,,
extra_func,AD06,5,AUTO_DISCOVERED,,
extra_func,A0AD,5,AUTO_DISCOVERED,,
extra_func,AD24,5,AUTO_DISCOVERED,,
extra_func,93A9,5,AUTO_DISCOVERED,,
extra_func,B120,5,AUTO_DISCOVERED,,
extra_func,B293,5,AUTO_DISCOVERED,,
extra_func,B738,5,AUTO_DISCOVERED,,
extra_func,AD98,5,LIKELY_BAD_SEED_OFF_BY_ONE_PLUS1,,
extra_func,B985,5,AUTO_DISCOVERED,,
extra_func,98B1,5,AUTO_DISCOVERED,,
extra_func,A811,5,AUTO_DISCOVERED,,
extra_func,8525,5,AUTO_DISCOVERED,,
extra_func,BB85,5,AUTO_DISCOVERED,,
extra_func,90BA,5,AUTO_DISCOVERED,,
extra_func,9281,5,AUTO_DISCOVERED,,
extra_func,9392,5,AUTO_DISCOVERED,,
extra_func,9A99,5,AUTO_DISCOVERED,,
extra_func,9493,5,AUTO_DISCOVERED,,
extra_func,9B9A,5,AUTO_DISCOVERED,,
extra_func,9594,5,AUTO_DISCOVERED,,
extra_func,AD85,5,AUTO_DISCOVERED,,
extra_func,BB0A,5,AUTO_DISCOVERED,,
extra_func,B97F,5,AUTO_DISCOVERED,,
extra_func,80BB,5,AUTO_DISCOVERED,,
extra_func,B94A,5,AUTO_DISCOVERED,,
extra_func,99A0,5,AUTO_DISCOVERED,,
extra_func,A985,5,AUTO_DISCOVERED,,
extra_func,A085,5,AUTO_DISCOVERED,,
extra_func,B505,5,AUTO_DISCOVERED,,
extra_func,AD10,5,AUTO_DISCOVERED,,
extra_func,9206,5,AUTO_DISCOVERED,,
extra_func,9892,5,AUTO_DISCOVERED,,
extra_func,BCA8,5,AUTO_DISCOVERED,,
extra_func,BCD8,5,AUTO_DISCOVERED,,
extra_func,B4A5,5,AUTO_DISCOVERED,,
extra_func,A5C4,5,AUTO_DISCOVERED,,
extra_func,BC98,5,AUTO_DISCOVERED,,
extra_func,9BBC,5,AUTO_DISCOVERED,,
extra_func,BC9B,5,AUTO_DISCOVERED,,
extra_func,97A9,5,AUTO_DISCOVERED,,
extra_func,A502,5,AUTO_DISCOVERED,,
extra_func,B220,5,AUTO_DISCOVERED,,
extra_func,BCB2,5,AUTO_DISCOVERED,,
extra_func,92E9,5,AUTO_DISCOVERED,,
extra_func,98FB,5,AUTO_DISCOVERED,,
extra_func,BC59,5,AUTO_DISCOVERED,,
extra_func,AD69,5,AUTO_DISCOVERED,,
extra_func,BE44,5,AUTO_DISCOVERED,,
extra_func,A0BE,5,AUTO_DISCOVERED,,
extra_func,B9BD,5,AUTO_DISCOVERED,,
extra_func,B1FA,5,AUTO_DISCOVERED,,
